block	1100	id	1100
block	1100	resistence	0.5
block	1100	enableStats	true
block	1100	needsRandomTick	false
block	1100	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	1100	stepSound	step.stone
block	1100	particleGravity	1.0
block	1100	material	circuits
block	1100	isLiquid	false
block	1100	isSolid	false
block	1100	canBlockGrass	false
block	1100	blocksMovement	false
block	1100	canBurn	false
block	1100	isReplaceable	false
block	1100	isOpaque	false
block	1100	isToolNotRequired	true
block	1100	slipperiness	0.6
block	1100	unlocalizedName	tile.PortalMod
block	1100	isNormalCube	false
block	1100	renderAsNormalBlock	false
block	1100	renderType	-1
block	1100	localizedName	tile.PortalMod.name
block	1100	hardness	0.5
block	1100	hasTileEntity	true
block	1100	opaqueCube	false
block	1100	canCollideCheck	true
block	1100	isCollidable	true
block	1100	quantityDropped	0
block	1100	damageDropped	0
block	1100	canProvidePower	false
block	1100	mobilityFlag	1
block	1100	hasComparatorInputOverride	false
block	1101	id	1101
block	1101	resistence	0.5
block	1101	enableStats	true
block	1101	needsRandomTick	false
block	1101	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	1101	stepSound	step.stone
block	1101	particleGravity	1.0
block	1101	material	circuits
block	1101	isLiquid	false
block	1101	isSolid	false
block	1101	canBlockGrass	false
block	1101	blocksMovement	false
block	1101	canBurn	false
block	1101	isReplaceable	false
block	1101	isOpaque	false
block	1101	isToolNotRequired	true
block	1101	slipperiness	0.6
block	1101	unlocalizedName	tile.PortalMultiBlock
block	1101	isNormalCube	false
block	1101	renderAsNormalBlock	false
block	1101	renderType	0
block	1101	localizedName	tile.PortalMultiBlock.name
block	1101	hardness	0.5
block	1101	hasTileEntity	false
block	1101	opaqueCube	false
block	1101	canCollideCheck	true
block	1101	isCollidable	true
block	1101	quantityDropped	0
block	1101	damageDropped	0
block	1101	canProvidePower	true
block	1101	mobilityFlag	1
block	1101	hasComparatorInputOverride	false
item	1100	id	1100
item	1100	gid	PortalGun/tile.PortalMod
item	1100	itemStackLimit	64
item	1100	hasSubtypes	false
item	1100	maxDamage	0
item	1100	isDamageable	false
item	1100	localizedName	tile.PortalMod
item	1100	unlocalizedName	tile.PortalMod
item	1100	hasContainerItem	false
item	1100	statName	tile.PortalMod.name
item	1100	isMap	false
item	1100	itemUseAction	none
item	1100	maxItemUseDuration	0
item	1100	potionEffect	null
item	1100	isPotionIngredient	false
item	1100	itemDisplayName	
item	1100	isItemTool	false
item	1100	enchantability	0
item	1100	isRepairable	false
item	1100	isItemBlock	true
item	1101	id	1101
item	1101	gid	PortalGun/tile.PortalMultiBlock
item	1101	itemStackLimit	64
item	1101	hasSubtypes	false
item	1101	maxDamage	0
item	1101	isDamageable	false
item	1101	localizedName	tile.PortalMultiBlock
item	1101	unlocalizedName	tile.PortalMultiBlock
item	1101	hasContainerItem	false
item	1101	statName	tile.PortalMultiBlock.name
item	1101	isMap	false
item	1101	itemUseAction	none
item	1101	maxItemUseDuration	0
item	1101	potionEffect	null
item	1101	isPotionIngredient	false
item	1101	itemDisplayName	
item	1101	isItemTool	false
item	1101	enchantability	0
item	1101	isRepairable	false
item	1101	isItemBlock	true
item	13457	id	13457
item	13457	gid	PortalGun/item.PortalGunBlue
item	13457	itemStackLimit	1
item	13457	hasSubtypes	true
item	13457	maxDamage	0
item	13457	isDamageable	false
item	13457	localizedName	item.PortalGunBlue
item	13457	unlocalizedName	item.PortalGunBlue
item	13457	hasContainerItem	false
item	13457	statName	Portal Gun
item	13457	isMap	false
item	13457	itemUseAction	bow
item	13457	maxItemUseDuration	0
item	13457	potionEffect	null
item	13457	isPotionIngredient	false
item	13457	itemDisplayName	Portal Gun
item	13457	isItemTool	false
item	13457	enchantability	0
item	13457	isRepairable	false
item	13457	isItemBlock	false
item	13458	id	13458
item	13458	gid	PortalGun/item.PortalGunOrange
item	13458	itemStackLimit	1
item	13458	hasSubtypes	true
item	13458	maxDamage	0
item	13458	isDamageable	false
item	13458	localizedName	item.PortalGunOrange
item	13458	unlocalizedName	item.PortalGunOrange
item	13458	hasContainerItem	false
item	13458	statName	Portal Gun
item	13458	isMap	false
item	13458	itemUseAction	bow
item	13458	maxItemUseDuration	0
item	13458	potionEffect	null
item	13458	isPotionIngredient	false
item	13458	itemDisplayName	Portal Gun
item	13458	isItemTool	false
item	13458	enchantability	0
item	13458	isRepairable	false
item	13458	isItemBlock	false
item	13459	id	13459
item	13459	gid	PortalGun/item.PortalSpawner
item	13459	itemStackLimit	64
item	13459	hasSubtypes	true
item	13459	maxDamage	0
item	13459	isDamageable	false
item	13459	localizedName	item.PortalSpawner
item	13459	unlocalizedName	item.PortalSpawner
item	13459	hasContainerItem	false
item	13459	statName	Portal Spawner
item	13459	isMap	false
item	13459	itemUseAction	none
item	13459	maxItemUseDuration	0
item	13459	potionEffect	null
item	13459	isPotionIngredient	false
item	13459	itemDisplayName	Portal Spawner
item	13459	isItemTool	false
item	13459	enchantability	0
item	13459	isRepairable	false
item	13459	isItemBlock	false
item	13460	id	13460
item	13460	gid	PortalGun/item.PortalLFB
item	13460	itemStackLimit	2
item	13460	hasSubtypes	false
item	13460	maxDamage	0
item	13460	isDamageable	false
item	13460	localizedName	item.PortalLFB
item	13460	unlocalizedName	item.PortalLFB
item	13460	hasContainerItem	false
item	13460	statName	Long Fall Boot
item	13460	isMap	false
item	13460	itemUseAction	none
item	13460	maxItemUseDuration	0
item	13460	potionEffect	null
item	13460	isPotionIngredient	false
item	13460	itemDisplayName	Long Fall Boot
item	13460	isItemTool	false
item	13460	enchantability	0
item	13460	isRepairable	false
item	13460	isItemBlock	false
item	13461	id	13461
item	13461	gid	PortalGun/item.PortalLFBs
item	13461	itemStackLimit	1
item	13461	hasSubtypes	true
item	13461	maxDamage	0
item	13461	isDamageable	false
item	13461	localizedName	item.PortalLFBs
item	13461	unlocalizedName	item.PortalLFBs
item	13461	hasContainerItem	false
item	13461	statName	Long Fall Boots
item	13461	isMap	false
item	13461	itemUseAction	none
item	13461	maxItemUseDuration	0
item	13461	potionEffect	null
item	13461	isPotionIngredient	false
item	13461	itemDisplayName	Long Fall Boots
item	13461	isItemTool	false
item	13461	enchantability	10
item	13461	isRepairable	false
item	13461	isItemBlock	false
item	13462	id	13462
item	13462	gid	PortalGun/item.PortalMultiItem
item	13462	itemStackLimit	1
item	13462	hasSubtypes	true
item	13462	maxDamage	0
