block	58	hasTileEntity	true
block	3919	id	3919
block	3919	resistence	2.0
block	3919	enableStats	true
block	3919	needsRandomTick	false
block	3919	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	3919	stepSound	step.stone
block	3919	particleGravity	1.0
block	3919	material	iron
block	3919	isLiquid	false
block	3919	isSolid	true
block	3919	canBlockGrass	true
block	3919	blocksMovement	true
block	3919	canBurn	false
block	3919	isReplaceable	false
block	3919	isOpaque	true
block	3919	isToolNotRequired	false
block	3919	slipperiness	0.6
block	3919	unlocalizedName	tile.null
block	3919	isNormalCube	true
block	3919	renderAsNormalBlock	true
block	3919	renderType	0
block	3919	localizedName	tile.null.name
block	3919	hardness	2.0
block	3919	hasTileEntity	true
block	3919	opaqueCube	true
block	3919	canCollideCheck	true
block	3919	isCollidable	true
block	3919	quantityDropped	1
block	3919	damageDropped	0
block	3919	canProvidePower	false
block	3919	mobilityFlag	0
block	3919	hasComparatorInputOverride	false
item	3919	id	3919
item	3919	gid	xact/id3919
item	3919	itemStackLimit	64
item	3919	hasSubtypes	true
item	3919	maxDamage	0
item	3919	isDamageable	false
item	3919	localizedName	tile.xact.machine.crafter
item	3919	unlocalizedName	tile.null
item	3919	hasContainerItem	false
item	3919	statName	tile.null.name
item	3919	isMap	false
item	3919	itemUseAction	none
item	3919	maxItemUseDuration	0
item	3919	potionEffect	null
item	3919	isPotionIngredient	false
item	3919	itemDisplayName	XACT Crafter
item	3919	isItemTool	false
item	3919	enchantability	0
item	3919	isRepairable	false
item	3919	isItemBlock	true
item	9356	id	9356
item	9356	gid	xact/item.recipeChip.blank
item	9356	itemStackLimit	16
item	9356	hasSubtypes	false
item	9356	maxDamage	0
item	9356	isDamageable	false
item	9356	localizedName	item.recipeChip.blank
item	9356	unlocalizedName	item.recipeChip.blank
item	9356	hasContainerItem	false
item	9356	statName	Recipe Chip
item	9356	isMap	false
item	9356	itemUseAction	none
item	9356	maxItemUseDuration	0
item	9356	potionEffect	null
item	9356	isPotionIngredient	false
item	9356	itemDisplayName	Recipe Chip
item	9356	isItemTool	false
item	9356	enchantability	0
item	9356	isRepairable	false
item	9356	isItemBlock	false
item	9357	id	9357
item	9357	gid	xact/item.recipeChip.encoded
item	9357	itemStackLimit	1
item	9357	hasSubtypes	false
item	9357	maxDamage	0
item	9357	isDamageable	false
item	9357	localizedName	item.recipeChip.encoded
item	9357	unlocalizedName	item.recipeChip.encoded
item	9357	hasContainerItem	false
item	9357	statName	§2Recipe Chip
item	9357	isMap	false
item	9357	itemUseAction	none
item	9357	maxItemUseDuration	0
item	9357	potionEffect	null
item	9357	isPotionIngredient	false
item	9357	itemDisplayName	§2Recipe Chip
item	9357	isItemTool	false
item	9357	enchantability	0
item	9357	isRepairable	false
item	9357	isItemBlock	false
item	9358	id	9358
item	9358	gid	xact/item.chipCase
item	9358	itemStackLimit	1
item	9358	hasSubtypes	false
item	9358	maxDamage	0
item	9358	isDamageable	false
item	9358	localizedName	item.chipCase
item	9358	unlocalizedName	item.chipCase
item	9358	hasContainerItem	false
item	9358	statName	Chip Case
item	9358	isMap	false
item	9358	itemUseAction	none
item	9358	maxItemUseDuration	0
item	9358	potionEffect	null
item	9358	isPotionIngredient	false
item	9358	itemDisplayName	Chip Case
item	9358	isItemTool	false
item	9358	enchantability	0
item	9358	isRepairable	false
item	9358	isItemBlock	false
item	9359	id	9359
item	9359	gid	xact/item.craftPad
item	9359	itemStackLimit	1
item	9359	hasSubtypes	false
item	9359	maxDamage	0
item	9359	isDamageable	false
item	9359	localizedName	item.craftPad
item	9359	unlocalizedName	item.craftPad
item	9359	hasContainerItem	false
item	9359	statName	Craft Pad
item	9359	isMap	false
item	9359	itemUseAction	none
item	9359	maxItemUseDuration	0
item	9359	potionEffect	null
item	9359	isPotionIngredient	false
item	9359	itemDisplayName	Craft Pad
item	9359	isItemTool	false
item	9359	enchantability	0
item	9359	isRepairable	false
item	9359	isItemBlock	false
recipes/crafting/shaped	W=2;Minecraft/item.ingotIron:0;Minecraft/item.ingotIron:0;Minecraft/item.ingotIron:0;Minecraft/item.redstone:0;Minecraft/item.goldNugget:0;Minecraft/item.goldNugget:0	output	9356:0
recipes/crafting/shaped	W=3;xact/item.recipeChip.blank:0;Minecraft/tile.thinGlass:32767;xact/item.recipeChip.blank:0;xact/item.recipeChip.blank:0;null;xact/item.recipeChip.blank:0;Minecraft/tile.wood:32767;Minecraft/tile.chest:32767;Minecraft/tile.wood:32767	output	9358:0
recipes/crafting/shaped	W=3;Minecraft/item.ingotIron:0;Minecraft/item.ingotIron:0;null;Minecraft/item.ingotIron:0;Minecraft/tile.workbench:0;xact/item.recipeChip.blank:0;null;null;null	output	9359:0
recipes/crafting/shaped	W=3;xact/item.recipeChip.blank:0;Minecraft/tile.glass:0;xact/item.recipeChip.blank:0;xact/item.recipeChip.blank:0;Minecraft/tile.workbench:0;xact/item.recipeChip.blank:0;Minecraft/item.ingotIron:0;Minecraft/tile.chest:0;Minecraft/item.ingotIron:0	output	3919:0
