block	464	id	464
block	464	resistence	0.0
block	464	enableStats	true
block	464	needsRandomTick	false
block	464	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	464	stepSound	step.stone
block	464	particleGravity	1.0
block	464	material	circuits
block	464	isLiquid	false
block	464	isSolid	false
block	464	canBlockGrass	false
block	464	blocksMovement	false
block	464	canBurn	false
block	464	isReplaceable	false
block	464	isOpaque	false
block	464	isToolNotRequired	true
block	464	slipperiness	0.6
block	464	unlocalizedName	tile.null
block	464	isNormalCube	false
block	464	renderAsNormalBlock	true
block	464	renderType	0
block	464	localizedName	tile.null.name
block	464	hardness	0.0
block	464	hasTileEntity	false
block	464	opaqueCube	false
block	464	canCollideCheck	true
block	464	isCollidable	true
block	464	quantityDropped	1
block	464	damageDropped	0
block	464	canProvidePower	false
block	464	mobilityFlag	1
block	464	hasComparatorInputOverride	false
block	3414	id	3414
block	3414	resistence	2.0
block	3414	enableStats	true
block	3414	needsRandomTick	false
block	3414	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	3414	stepSound	step.stone
block	3414	particleGravity	1.0
block	3414	material	iron
block	3414	isLiquid	false
block	3414	isSolid	true
block	3414	canBlockGrass	true
block	3414	blocksMovement	true
block	3414	canBurn	false
block	3414	isReplaceable	false
block	3414	isOpaque	true
block	3414	isToolNotRequired	false
block	3414	slipperiness	0.6
block	3414	unlocalizedName	tile.null
block	3414	isNormalCube	false
block	3414	renderAsNormalBlock	false
block	3414	renderType	0
block	3414	localizedName	tile.null.name
block	3414	hardness	2.0
block	3414	hasTileEntity	true
block	3414	opaqueCube	false
block	3414	canCollideCheck	true
block	3414	isCollidable	true
block	3414	quantityDropped	1
block	3414	damageDropped	0
block	3414	canProvidePower	true
block	3414	mobilityFlag	0
block	3414	hasComparatorInputOverride	false
item	464	id	464
item	464	gid	ImmibisCore/id464
item	464	itemStackLimit	64
item	464	hasSubtypes	false
item	464	maxDamage	0
item	464	isDamageable	false
item	464	localizedName	LAN cable
item	464	unlocalizedName	tile.null
item	464	hasContainerItem	false
item	464	statName	tile.null.name
item	464	isMap	false
item	464	itemUseAction	none
item	464	maxItemUseDuration	0
item	464	potionEffect	null
item	464	isPotionIngredient	false
item	464	itemDisplayName	LAN cable
item	464	isItemTool	false
item	464	enchantability	0
item	464	isRepairable	false
item	464	isItemBlock	true
item	3414	id	3414
item	3414	gid	ImmibisCore/id3414
item	3414	itemStackLimit	64
item	3414	hasSubtypes	true
item	3414	maxDamage	0
item	3414	isDamageable	false
item	3414	localizedName	3158.0
item	3414	unlocalizedName	tile.null
item	3414	hasContainerItem	false
item	3414	statName	tile.null.name
item	3414	isMap	false
item	3414	itemUseAction	none
item	3414	maxItemUseDuration	0
item	3414	potionEffect	null
item	3414	isPotionIngredient	false
item	3414	itemDisplayName	RFID writer
item	3414	isItemTool	false
item	3414	enchantability	0
item	3414	isRepairable	false
item	3414	isItemBlock	true
item	10153	id	10153
item	10153	gid	ImmibisCore/item.immibis/ccperiphs:mc
item	10153	itemStackLimit	1
item	10153	hasSubtypes	false
item	10153	maxDamage	0
item	10153	isDamageable	false
item	10153	localizedName	item.immibis/ccperiphs:mc
item	10153	unlocalizedName	item.immibis/ccperiphs:mc
item	10153	hasContainerItem	false
item	10153	statName	Mag-stripe card
