item	4456	id	4456
item	4456	gid	RancraftPenguins/item.PSCR
item	4456	itemStackLimit	64
item	4456	hasSubtypes	false
item	4456	maxDamage	0
item	4456	isDamageable	false
item	4456	localizedName	item.PSCR
item	4456	unlocalizedName	item.PSCR
item	4456	hasContainerItem	false
item	4456	statName	Flame Penguin Scale
item	4456	isMap	false
item	4456	itemUseAction	none
item	4456	maxItemUseDuration	0
item	4456	potionEffect	null
item	4456	isPotionIngredient	false
item	4456	itemDisplayName	Flame Penguin Scale
item	4456	isItemTool	false
item	4456	enchantability	0
item	4456	isRepairable	false
item	4456	isItemBlock	false
item	4457	id	4457
item	4457	gid	RancraftPenguins/item.PFBLK
item	4457	itemStackLimit	64
item	4457	hasSubtypes	false
item	4457	maxDamage	0
item	4457	isDamageable	false
item	4457	localizedName	item.PFBLK
item	4457	unlocalizedName	item.PFBLK
item	4457	hasContainerItem	false
item	4457	statName	Black Penguin Feather
item	4457	isMap	false
item	4457	itemUseAction	none
item	4457	maxItemUseDuration	0
item	4457	potionEffect	null
item	4457	isPotionIngredient	false
item	4457	itemDisplayName	Black Penguin Feather
item	4457	isItemTool	false
item	4457	enchantability	0
item	4457	isRepairable	false
item	4457	isItemBlock	false
item	4458	id	4458
item	4458	gid	RancraftPenguins/item.PFBLU
item	4458	itemStackLimit	64
item	4458	hasSubtypes	false
item	4458	maxDamage	0
item	4458	isDamageable	false
item	4458	localizedName	item.PFBLU
item	4458	unlocalizedName	item.PFBLU
item	4458	hasContainerItem	false
item	4458	statName	Blue Penguin Feather
item	4458	isMap	false
item	4458	itemUseAction	none
item	4458	maxItemUseDuration	0
item	4458	potionEffect	null
item	4458	isPotionIngredient	false
item	4458	itemDisplayName	Blue Penguin Feather
item	4458	isItemTool	false
item	4458	enchantability	0
item	4458	isRepairable	false
item	4458	isItemBlock	false
item	4459	id	4459
item	4459	gid	RancraftPenguins/item.PFBR
item	4459	itemStackLimit	64
item	4459	hasSubtypes	false
item	4459	maxDamage	0
item	4459	isDamageable	false
item	4459	localizedName	item.PFBR
item	4459	unlocalizedName	item.PFBR
item	4459	hasContainerItem	false
item	4459	statName	Brown Penguin Feather
item	4459	isMap	false
item	4459	itemUseAction	none
item	4459	maxItemUseDuration	0
item	4459	potionEffect	null
item	4459	isPotionIngredient	false
item	4459	itemDisplayName	Brown Penguin Feather
item	4459	isItemTool	false
item	4459	enchantability	0
item	4459	isRepairable	false
item	4459	isItemBlock	false
item	4460	id	4460
item	4460	gid	RancraftPenguins/item.PFST
item	4460	itemStackLimit	64
