block	85	bounds	0.375000-0.625000,0.000000-1.000000,0.375000-0.625000
block	162	id	162
block	162	resistence	0.0
block	162	enableStats	true
block	162	needsRandomTick	true
block	162	bounds	0.100000-0.900000,0.000000-0.500000,0.100000-0.900000
block	162	stepSound	step.grass
block	162	particleGravity	1.0
block	162	material	plants
block	162	isLiquid	false
block	162	isSolid	false
block	162	canBlockGrass	false
block	162	blocksMovement	false
block	162	canBurn	false
block	162	isReplaceable	false
block	162	isOpaque	false
block	162	isToolNotRequired	true
block	162	slipperiness	0.6
block	162	unlocalizedName	tile.newCrops1
block	162	isNormalCube	false
block	162	renderAsNormalBlock	false
block	162	renderType	6
block	162	localizedName	tile.newCrops1.name
block	162	hardness	0.0
block	162	hasTileEntity	false
block	162	opaqueCube	false
block	162	canCollideCheck	true
block	162	isCollidable	true
block	162	quantityDropped	0
block	162	damageDropped	0
block	162	canProvidePower	false
block	162	mobilityFlag	1
block	162	hasComparatorInputOverride	false
block	163	id	163
block	163	resistence	0.0
block	163	enableStats	true
block	163	needsRandomTick	true
block	163	bounds	0.100000-0.900000,0.000000-0.500000,0.100000-0.900000
block	163	stepSound	step.grass
block	163	particleGravity	1.0
block	163	material	plants
block	163	isLiquid	false
block	163	isSolid	false
block	163	canBlockGrass	false
block	163	blocksMovement	false
block	163	canBurn	false
block	163	isReplaceable	false
block	163	isOpaque	false
block	163	isToolNotRequired	true
block	163	slipperiness	0.6
block	163	unlocalizedName	tile.newCrops2
block	163	isNormalCube	false
block	163	renderAsNormalBlock	false
block	163	renderType	6
block	163	localizedName	tile.newCrops2.name
block	163	hardness	0.0
block	163	hasTileEntity	false
block	163	opaqueCube	false
block	163	canCollideCheck	true
block	163	isCollidable	true
block	163	quantityDropped	0
block	163	damageDropped	0
block	163	canProvidePower	false
block	163	mobilityFlag	1
block	163	hasComparatorInputOverride	false
block	164	id	164
block	164	resistence	0.0
block	164	enableStats	true
block	164	needsRandomTick	true
block	164	bounds	0.100000-0.900000,0.000000-0.500000,0.100000-0.900000
block	164	stepSound	step.grass
block	164	particleGravity	1.0
block	164	material	plants
block	164	isLiquid	false
block	164	isSolid	false
block	164	canBlockGrass	false
block	164	blocksMovement	false
block	164	canBurn	false
block	164	isReplaceable	false
block	164	isOpaque	false
block	164	isToolNotRequired	true
block	164	slipperiness	0.6
block	164	unlocalizedName	tile.newCrops3
block	164	isNormalCube	false
block	164	renderAsNormalBlock	false
block	164	renderType	6
block	164	localizedName	tile.newCrops3.name
block	164	hardness	0.0
block	164	hasTileEntity	false
block	164	opaqueCube	false
block	164	canCollideCheck	true
block	164	isCollidable	true
block	164	quantityDropped	0
block	164	damageDropped	0
block	164	canProvidePower	false
block	164	mobilityFlag	1
block	164	hasComparatorInputOverride	false
block	165	id	165
block	165	resistence	0.0
block	165	enableStats	true
block	165	needsRandomTick	true
block	165	bounds	0.100000-0.900000,0.000000-0.500000,0.100000-0.900000
block	165	stepSound	step.grass
block	165	particleGravity	1.0
block	165	material	plants
block	165	isLiquid	false
block	165	isSolid	false
block	165	canBlockGrass	false
block	165	blocksMovement	false
block	165	canBurn	false
block	165	isReplaceable	false
block	165	isOpaque	false
block	165	isToolNotRequired	true
block	165	slipperiness	0.6
block	165	unlocalizedName	tile.newCrops4
block	165	isNormalCube	false
block	165	renderAsNormalBlock	false
block	165	renderType	1
block	165	localizedName	tile.newCrops4.name
block	165	hardness	0.0
block	165	hasTileEntity	false
block	165	opaqueCube	false
block	165	canCollideCheck	true
block	165	isCollidable	true
block	165	quantityDropped	0
block	165	damageDropped	0
block	165	canProvidePower	false
block	165	mobilityFlag	1
block	165	hasComparatorInputOverride	false
block	166	id	166
block	166	resistence	0.0
block	166	enableStats	true
block	166	needsRandomTick	true
block	166	bounds	0.100000-0.900000,0.000000-0.500000,0.100000-0.900000
block	166	stepSound	step.grass
block	166	particleGravity	1.0
block	166	material	plants
block	166	isLiquid	false
block	166	isSolid	false
block	166	canBlockGrass	false
block	166	blocksMovement	false
block	166	canBurn	false
block	166	isReplaceable	false
block	166	isOpaque	false
block	166	isToolNotRequired	true
block	166	slipperiness	0.6
block	166	unlocalizedName	tile.newCrops5
block	166	isNormalCube	false
block	166	renderAsNormalBlock	false
block	166	renderType	1
block	166	localizedName	tile.newCrops5.name
block	166	hardness	0.0
block	166	hasTileEntity	false
block	166	opaqueCube	false
block	166	canCollideCheck	true
block	166	isCollidable	true
block	166	quantityDropped	0
block	166	damageDropped	0
block	166	canProvidePower	false
block	166	mobilityFlag	1
block	166	hasComparatorInputOverride	false
block	175	id	175
block	175	resistence	0.0
block	175	enableStats	true
block	175	needsRandomTick	true
block	175	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	175	stepSound	step.stone
block	175	particleGravity	1.0
block	175	material	rock
block	175	isLiquid	false
block	175	isSolid	true
block	175	canBlockGrass	true
block	175	blocksMovement	true
block	175	canBurn	false
block	175	isReplaceable	false
block	175	isOpaque	true
block	175	isToolNotRequired	false
block	175	slipperiness	0.6
block	175	unlocalizedName	tile.null
block	175	isNormalCube	false
