block	3347	id	3347
block	3347	resistence	3.0
block	3347	enableStats	true
block	3347	needsRandomTick	false
block	3347	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	3347	stepSound	step.stone
block	3347	particleGravity	1.0
block	3347	material	rock
block	3347	isLiquid	false
block	3347	isSolid	true
block	3347	canBlockGrass	true
block	3347	blocksMovement	true
block	3347	canBurn	false
block	3347	isReplaceable	false
block	3347	isOpaque	true
block	3347	isToolNotRequired	false
block	3347	slipperiness	0.6
block	3347	unlocalizedName	tile.moonBlock
block	3347	isNormalCube	true
block	3347	renderAsNormalBlock	true
block	3347	renderType	0
block	3347	localizedName	tile.moonBlock.name
block	3347	hardness	3.0
block	3347	hasTileEntity	true
block	3347	opaqueCube	true
block	3347	canCollideCheck	true
block	3347	isCollidable	true
block	3347	quantityDropped	1
block	3347	damageDropped	0
block	3347	canProvidePower	false
block	3347	mobilityFlag	0
block	3347	hasComparatorInputOverride	false
block	3348	id	3348
block	3348	resistence	0.5
block	3348	enableStats	false
block	3348	needsRandomTick	true
block	3348	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	3348	stepSound	step.cloth
block	3348	particleGravity	1.0
block	3348	material	cake
block	3348	isLiquid	false
block	3348	isSolid	true
block	3348	canBlockGrass	true
block	3348	blocksMovement	true
block	3348	canBurn	false
block	3348	isReplaceable	false
block	3348	isOpaque	true
block	3348	isToolNotRequired	true
block	3348	slipperiness	0.6
block	3348	unlocalizedName	tile.cheeseBlock
block	3348	isNormalCube	false
block	3348	renderAsNormalBlock	false
block	3348	renderType	0
block	3348	localizedName	Block of Cheese
block	3348	hardness	0.5
block	3348	hasTileEntity	false
block	3348	opaqueCube	false
block	3348	canCollideCheck	true
block	3348	isCollidable	true
block	3348	quantityDropped	0
block	3348	damageDropped	0
block	3348	canProvidePower	false
block	3348	mobilityFlag	1
block	3348	hasComparatorInputOverride	false
block	3350	id	3350
block	3350	resistence	0.0
block	3350	enableStats	true
block	3350	needsRandomTick	false
block	3350	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	3350	stepSound	step.stone
block	3350	particleGravity	1.0
block	3350	material	MaterialTransparent
block	3350	isLiquid	false
block	3350	isSolid	false
block	3350	canBlockGrass	false
block	3350	blocksMovement	false
block	3350	canBurn	false
block	3350	isReplaceable	true
block	3350	isOpaque	false
block	3350	isToolNotRequired	true
block	3350	slipperiness	0.6
block	3350	unlocalizedName	tile.breatheableAir
block	3350	isNormalCube	false
block	3350	renderAsNormalBlock	true
block	3350	renderType	0
block	3350	localizedName	tile.breatheableAir.name
block	3350	hardness	0.0
block	3350	hasTileEntity	false
block	3350	opaqueCube	false
block	3350	canCollideCheck	false
block	3350	isCollidable	true
block	3350	quantityDropped	1
block	3350	damageDropped	0
block	3350	canProvidePower	false
block	3350	mobilityFlag	1
block	3350	hasComparatorInputOverride	false
block	3351	id	3351
block	3351	resistence	1.0
block	3351	enableStats	true
block	3351	needsRandomTick	false
block	3351	bounds	0.000000-1.000000,0.000000-0.200000,0.000000-1.000000
block	3351	stepSound	step.stone
block	3351	particleGravity	1.0
block	3351	material	iron
block	3351	isLiquid	false
block	3351	isSolid	true
block	3351	canBlockGrass	true
block	3351	blocksMovement	true
block	3351	canBurn	false
block	3351	isReplaceable	false
block	3351	isOpaque	true
block	3351	isToolNotRequired	false
block	3351	slipperiness	0.6
block	3351	unlocalizedName	tile.landingPad
block	3351	isNormalCube	false
block	3351	renderAsNormalBlock	false
block	3351	renderType	0
block	3351	localizedName	Rocket Launch Pad
block	3351	hardness	1.0
block	3351	hasTileEntity	true
block	3351	opaqueCube	false
block	3351	canCollideCheck	true
block	3351	isCollidable	true
block	3351	quantityDropped	1
block	3351	damageDropped	0
block	3351	canProvidePower	false
