block	750	id	750
block	750	resistence	2.0
block	750	enableStats	true
block	750	needsRandomTick	false
block	750	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	750	stepSound	step.stone
block	750	particleGravity	1.0
block	750	material	wood
block	750	isLiquid	false
block	750	isSolid	true
block	750	canBlockGrass	true
block	750	blocksMovement	true
block	750	canBurn	true
block	750	isReplaceable	false
block	750	isOpaque	true
block	750	isToolNotRequired	true
block	750	slipperiness	0.6
block	750	unlocalizedName	tile.ArsMagica:essence_refiner_front_idle
block	750	isNormalCube	true
block	750	renderAsNormalBlock	true
block	750	renderType	0
block	750	localizedName	Essence Refiner
block	750	hardness	2.0
block	750	hasTileEntity	true
block	750	opaqueCube	true
block	750	canCollideCheck	true
block	750	isCollidable	true
block	750	quantityDropped	1
block	750	damageDropped	0
block	750	canProvidePower	false
block	750	mobilityFlag	0
block	750	hasComparatorInputOverride	false
block	751	id	751
block	751	resistence	2.0
block	751	enableStats	true
block	751	needsRandomTick	false
block	751	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	751	stepSound	step.stone
block	751	particleGravity	1.0
block	751	material	wood
block	751	isLiquid	false
block	751	isSolid	true
block	751	canBlockGrass	true
block	751	blocksMovement	true
block	751	canBurn	true
block	751	isReplaceable	false
block	751	isOpaque	true
block	751	isToolNotRequired	true
block	751	slipperiness	0.6
block	751	unlocalizedName	tile.ArsMagica:essence_refiner_front_active
block	751	isNormalCube	true
block	751	renderAsNormalBlock	true
block	751	renderType	0
block	751	localizedName	tile.ArsMagica:essence_refiner_front_active.name
block	751	hardness	2.0
block	751	hasTileEntity	true
block	751	opaqueCube	true
block	751	canCollideCheck	true
block	751	isCollidable	true
block	751	quantityDropped	1
block	751	damageDropped	0
block	751	canProvidePower	false
block	751	mobilityFlag	0
block	751	hasComparatorInputOverride	false
block	752	id	752
block	752	resistence	2.0
block	752	enableStats	true
block	752	needsRandomTick	false
block	752	bounds	0.000000-1.000000,0.000000-1.300000,0.000000-1.000000
block	752	stepSound	step.stone
block	752	particleGravity	1.0
block	752	material	wood
block	752	isLiquid	false
block	752	isSolid	true
block	752	canBlockGrass	true
block	752	blocksMovement	true
block	752	canBurn	true
block	752	isReplaceable	false
block	752	isOpaque	true
block	752	isToolNotRequired	true
block	752	slipperiness	0.6
block	752	unlocalizedName	tile.ArsMagica:inscriptiontable
block	752	isNormalCube	false
block	752	renderAsNormalBlock	false
block	752	renderType	0
block	752	localizedName	Inscription Table
block	752	hardness	2.0
block	752	hasTileEntity	true
block	752	opaqueCube	false
block	752	canCollideCheck	true
block	752	isCollidable	true
block	752	quantityDropped	1
block	752	damageDropped	0
block	752	canProvidePower	false
block	752	mobilityFlag	0
block	752	hasComparatorInputOverride	false
block	753	id	753
block	753	resistence	2.0
block	753	enableStats	true
block	753	needsRandomTick	false
block	753	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	753	stepSound	step.stone
block	753	particleGravity	1.0
block	753	material	wood
block	753	isLiquid	false
block	753	isSolid	true
block	753	canBlockGrass	true
