block	1439	id	1439
block	1439	resistence	0.0
block	1439	enableStats	false
block	1439	needsRandomTick	false
block	1439	bounds	0.000000-1.000000,0.000000-1.000000,0.000000-1.000000
block	1439	stepSound	step.stone
block	1439	particleGravity	1.0
block	1439	material	rock
block	1439	isLiquid	false
block	1439	isSolid	true
block	1439	canBlockGrass	true
block	1439	blocksMovement	true
block	1439	canBurn	false
block	1439	isReplaceable	false
block	1439	isOpaque	true
block	1439	isToolNotRequired	false
block	1439	slipperiness	0.6
block	1439	unlocalizedName	tile.immibis.microblock.container
block	1439	isNormalCube	false
block	1439	renderAsNormalBlock	false
block	1439	renderType	40
block	1439	localizedName	Microblock Container
block	1439	hardness	0.0
block	1439	hasTileEntity	true
block	1439	opaqueCube	false
block	1439	canCollideCheck	true
block	1439	isCollidable	true
block	1439	quantityDropped	1
block	1439	damageDropped	0
block	1439	canProvidePower	false
block	1439	mobilityFlag	0
block	1439	hasComparatorInputOverride	false
item	1439	id	1439
item	1439	gid	ImmibisCore/tile.immibis.microblock.container
item	1439	itemStackLimit	64
item	1439	hasSubtypes	true
item	1439	maxDamage	0
item	1439	isDamageable	false
item	1439	localizedName	
item	1439	unlocalizedName	tile.immibis.microblock.container
item	1439	hasContainerItem	false
item	1439	statName	Microblock Container
item	1439	isMap	false
item	1439	itemUseAction	none
item	1439	maxItemUseDuration	0
item	1439	potionEffect	null
item	1439	isPotionIngredient	false
item	1439	itemDisplayName	
item	1439	isItemTool	false
item	1439	enchantability	0
item	1439	isRepairable	false
item	1439	isItemBlock	true
item	13782	id	13782
item	13782	gid	ImmibisCore/item.immibis.microblocks.saw
item	13782	itemStackLimit	1
item	13782	hasSubtypes	false
item	13782	maxDamage	0
item	13782	isDamageable	false
item	13782	localizedName	item.immibis.microblocks.saw
item	13782	unlocalizedName	item.immibis.microblocks.saw
item	13782	hasContainerItem	true
item	13782	statName	Hacksaw
item	13782	isMap	false
item	13782	itemUseAction	none
item	13782	maxItemUseDuration	0
item	13782	potionEffect	null
item	13782	isPotionIngredient	false
item	13782	itemDisplayName	Hacksaw
item	13782	isItemTool	false
item	13782	enchantability	0
item	13782	isRepairable	false
item	13782	isItemBlock	false
recipes/crafting/shaped	W=3;Minecraft/item.ingotIron:0;Minecraft/item.ingotIron:0;Minecraft/item.ingotIron:0;Minecraft/item.diamond:0;Minecraft/item.diamond:0;Minecraft/item.ingotIron:0	output	13782:0
